Artist,es,en
Los Morochucos,"Los Morochucos fueron un grupo folk criollo del Pe. Muchas de sus canciones se centran en la ciudad de Lima y la vida de campo. Estuvo conformado de 1945 a 1946 por Augusto Ego-Aguirre y Luis Sifuente

"
Loseris del Docke (Chispa Rap),??? Confusn con grupo argentino
Los Nosequien y los Nosecuanto,"El grupo tuvo su primera aparicn en la Pontifica Universidad Calica del Pe, hacia 1988. Sin embargo, el primer concierto realizado con el nombre ""Nosequn y los Nosecntos"" - fue en ""El Florentino"" de Barranco, distrito caracterizado por su apoyo a la cultura en todas sus formas, a comienzos del o 1989.
En 1990, luego de exitosas presentaciones en locales limos y tras innumerables apariciones en prensa, graban su primera produccn discogfica ""No Somos Nada"", en el estudio de Miki Gonles. En esta produccn aparece su primer hit ""Magdalena"" y canciones como ""Vanidad"", ""A Gisela"", ""La Pacha"", etc.
"
Los Pakines,"Los Pakines es un grupo musical peruano de cumbia y rock instrumental en sus inicios, formado en el Rimac - Lima - Pe en el o 1972. Su particular estilo, medico y sobrio, es conocido como ""Sonido Elegante"".
Fue parte de lapoca de Oro de la cumbia peruana, a inicios de los os setenta, y cuenta con una gran cantidad de producciones musicales (llegando a las cincuenta1 ). Recib el Premio APDAYC 20072 como Mejor Grupo Tropical Csico."
Los Perros,
Los Romanceros Criollos,???
Los Saicos,"Los Saicos es una banda de garage rock y proto punk formada en 1964 en Lima, considerada precursora del punk.1 A pesar de su corta existencia, fue uno de los grupos s exitosos de supoca.2 Fue la primera banda en Sudarica en grabar lo sus propias composiciones3 y una de las primeras en escribir sus propios temas en espol.2 Tean un estilo visceral y agresivo pero a la vez divertido.2 De sus singles el s conocido es ""Demolicn"", el cual se ha convertido en un himno del rock peruano y que con el tiempo la sica y el reconocimiento por la banda se propaga por todo el mundo."
Los Shais,"Los Shain's es una banda de garage rock, rock and roll y rock psicolico peruano formada a fines de 1963. Fue una de las bandas s importantes de lapoca dorada del rock peruano en los 60s. Grabaron 4 discos de estudio fueron la banda sonora de la pecula mexicana Las Psicolicas. Durante su duracn pasaron muchos integrantes sin embargo haban dos estables y fundamentales en la historia del grupo y que luego de la separacion del grupo seguian aportando para la historia del rock peruano y serian el vocalista Gerardo Manuel y el guitarrista Pico Ego Aguirre. La banda original decid reunirse a mediados del 2005 para realizar una serie de conciertos.

"
Los Shapis,"Los Shapis, grupo musical tropical peruano, propulsor y difusor de la Chicha (sica) como nero de sica tropical peruana, con s de 31 os de intenso trajinar arstico por los escenarios del Pe, Arica y Europa, fue fundado en Huancayo el 14 de febrero de 1981 por Jaime MoreyraEl Caballero de la Guitarr y Julio SimeonChapun el Dulc .
Llegaron a Lima para quedarse en 1983. Forjadores del proceso de identidad, integracn e inclusn que los peruanos vivimos actualmente, iniciaron una corriente que ha generado estudios sociogicos en el Pe y el mundo. Fueron los primeros en tomar el nombre de una danza tradicional ""Los Shapis de Chupaca"" y decir sobre el escenario a viva voz ""Soy provinciano"" en unapoca en que la discriminacn azotaba sin piedad a esa oleada de inmigrantes que ha del terrorismo la postracn y que buscaba un mejor futuro para sus familias.
En 1985 Los Shapis son aplaudidos por su ""cumbia-rock"" y confundidos como ""colombianos"" en el Festival de la Juventudes Nor Sud 85 en Francia. De regreso a casa, conscientes de que tocaban Huayno cantado a voz y guitarra sobre diferentes ritmos, en su mayoa tropicales, deciden buscar y luchar por un nombre s apropiado y que ades los identifique como peruanos. Comprometidos con sus ogenes y su lucha por la integracn encuentran que la palabra Chicha, bebida ceremonial de sus antepasados Incas, era la palabra perfecta para definir este nero. Esn las pruebas que en sus discos quedaron para la historia: Dulcemente Chicha (1987), Rica Chicha (1988), 5 Estrellas en chicha (1988), Vientos de Chicha (1993), Chicha con saya (1998), etc.
"
Los Sideral's,"Los Siderals fue una agrupacn ayacuchana surgida a mediados de los os sesenta (inicialmente con el nombre de los Blue Jeans). Sus integrantes fueron Hector Rl Valz Ayarza (segunda guitarra y director), Aquiles Orellana Gutrrez (primera guitarra), Mario rate Solier (bajo), Daniel Ruiz de Castilla Galindo (batea) y Eduardo Zagastizabal (vocalista); debutaron utilizando solo guitarras asticas y bateas fabricadas por ellos mismos. Los Siderals llegaron a ser artistas exclusivos del sello Odn-Iempsa, donde grabaron dos Long Plays, luego vendan sus presentaciones en el Show de Elena Cors en Canal 4, en los programas de Pedro lchez Vera y Pablo de Madalengoitia en Canal 5, en el programa de Guido Monteverde en canal 7, etc. ""Nosotros haamos sica andina con ritmo de go-go, pero tambn tobamos cumbia y hasta sica criolla en las fiestas"", dice Eduardo Zagastizabal, vocalista del grupo. ""rgenes del sol"" fue el tema s exitoso de esta gran banda ayacuchana, pero todas sus interpretaciones son de gran calidad. "
Los Silvertons,"La historia de la agrupacn peruana Los Silvertons se remonta s ats de su fundacn a mediados de 1967. Tito Rojas, la voz del grupo, en 1960, funda junto a amigos del Callao la banda Los Silver Twisters con quienes incluso llegan a presentarse en televisn, en el programa Medioa Musical del canal 4. Pero entre 1965 e inicios de 1967 la banda cambia y se constituye Los Spectros (no hay que confundir con el grupo beat de Cuzco).

A mediados de 1967, Tito Rojas y Coco Cotos deciden crear Los Silvertons, para hacer frente, como grupo chalaco, alxito que estaban teniendo Los Dolton's, agrupacn lima. Siguiendo esta nea, es su primera presentacn en vivo, que se reali en el desaparecido Parque Salazar, en un mano a mano con Los Dolton's. A partir de entonces, comen elxito y la fama que los lle, como decla Pablo Luna (ex Los York's) para el fanzine ONLYSIXTIES, a convocar s gente y tener s seguidores que Los Shain's.
"
Los TNT,
Los Trovadores del Norte,?
Los Troveros Criollos,"Los Troveros Criollos es uno de los conjuntos s representantivos del nero de sica criolla peruana. Desde sus inicios como o (1952-1955) y sus etapas como to (1956-1962), pasando por una breve reaparicn a comienzos de los noventas, han dejado un gran mero de temas csicos en este nero."
Los Yorks,"Los Yorks fue una banda de garage rock formado oficialmente en 1966 en el distrito del mac en Lima. Fue una de las primeras bandas de garage beat en Pe en tener un programa propio en radio y television1 y una de las primeras en escribir sus propios temas en espol. Tean un estilo visceral y fretico, Pablo Luna vocalista de la banda, se moa freticamente a ritmo de las canciones que vocalizaba. Roma micfonos, tachos de luz, bombas de nn, etc. Durante muchos bados se presentaban al medioa en el Canal Arica Televisn para participar en el show de Elena Corz. De sus singles el s conocido es ""Abrazame"", el cual se ha convertido en un referente del garage peruano.

"
Lucha Reyes,"Lucha Reyes, (Lima, 19 de julio de 1936 - 31 de octubre de 1973). Cantante peruana cuyo verdadero nombre era Lucila Justina Sarcines Reyes de Henry. Tambn era conocida por los seunimos La Morena de Oro del Pe, que se lo puso Augusto Ferrando, y La Reina de la Popularidad. Fallec un 31 de octubre, el a de la Cancn Criolla en Pe.

"
Lucho Quequezana,"Contar la historia del artista Lucho Quequezana es imposible dentro de la rigidez de lo culto y lo arsticamente serio. Quis porque su descubrimiento temprano de la sica le ha permitido mantener un esritu dico infantil aun cuando su creaciones respondan al de un artista maduro y sin embargo demasiado joven. 
Nacido en Lima, a los 11 os comen un aprendizaje autodidacta que lo lle a explorar con los ritmos peruanos andinos y luego, os s tarde, con todo el abanico musical del Pe mezcndolo con ritmos foneos constitundose en uno de los primeros artistas en llevar a cabo aventuras de ese tipo en su ps.

Una curiosidad innata ha hecho que Lucho Quequezana domine actualmente s de 25 instrumentos de cuerda, percusn y vientos. Como sico, ha realizado numerosas giras internacionales por Europa, Asia y Arica siempre dentro de su propuesta de fusn con ritmos peruanos. Sin embargo, Lucho Quequezana tambn ha sabido extender sus intereses al cine, y como cineasta ha conseguido varias distinciones nacionales, a como mezclar ambas vocaciones componiendo numerosas bandas sonoras para corto y largometrajes.
Acercarse al trabajo de Lucho Quequezana requiere sentarse a escuchar y ver con los ojos simplificados, a apreciar de una obra importante aunque sin los disfuerzos de la grandeza, a emocionarse viendo mo juega un artista en escena. Bienvenidos.

"
Luciano Quispe,"Nacido en Puquio, Ayacucho, en 1966, Luciano empe a tocar el arpa a los 13 os. Con el paso del tiempo Luciano fue distancndose intencionalmente de la tradicn folcrica en busca de un sonido s refinado, perfeccionando a su estilo para especializarse como solista. A diferencia de la crudeza de los sonidos y texturas de las arpas en fiestas y rituales populares, Luciano se esmera en resaltar la delicadeza del instrumento a tras de una cnica depurada que le otorga mayor riqueza expresiva. De esta manera, construye un lenguajenico y personal que se manifiesta tanto en sus propias composiciones como en sus interpretaciones del repertorio de sica tradicional de las diferentes regiones del Ande peruano, que reviste con un estilo propio,ntimo y fino, aprovechando la libertad creativa del trabajo como solista."
Lucila Campos,"Su historia empieza en 1947, con un festival de canto organizado en un mercado cercano a su casa, a los nueve os de edad. os desps en 1957 comenzaa a cantar como solista a los 19 os formando parte de la agrupacn ""Gente Morena de Pancho Fierro, aq conoc en 1958 a Ronaldo Campos como virtuoso del can del grupo donde pertenea, para 1967 ingresaa a la Compa Teatro y Danzas, de la afamada Victoria Santa Cruz."
Lucy Avis,"Lucy Avis es considerada una de las mejores cantantes de sica criolla de su generacn. Su cadenciosa, medica y a la vez potente interpretacn le ha valido un sitial privilegiado entre los sicos de mayor renombre en la actualidad. Heredera de donscar Avis, lleva el peso de su nombre con mucho orgullo y arrancando aplausos de pie en cada presentacn.

Lucy, que gracias a su labor arstica ha compartido personalmente con grandes del criollismo como Pepe Villalobos, Arturo ""zambo"" Cavero, su propio padre y en el extranjero con grandes de la talla de Armando Manzanero y Omara Portuondo, es una apasionada en la tarea de mantener vivas las tradiciones de la sica nacional tanto en el escenario como en su vida.
"
Luis Abanto Morales,"Nacido en Trujillo, su infancia transcurr en Cajabamba en donde, al quedar hrfano de padre, que bajo el cuidado de su abuela paterna. Sus primeros estudios los hizo en la Escuela 113. A la edad de 13 os se traslada a Lima, ciudad en la que reside hasta la actualidad.
Su actividad arstica es muy extensa y se inicia en 1942, como ganador del concurso ""La cancn de los Barrios"", que organiza Radio Callao. En la cada de 1950, hace famosa en el Pe la cancn Mambo de Machaguay. Es compositor de temas criollos que hablan de la vida de las provincias y de la Sierra s espeficamente. Tal vez sus temas s embleticos sean ""Cielo Serrano"", ""La Pitita"", ""Qureme"", el Provinciano y ""Cholo soy"", entre otros.
"
Luis Ayvar Alfaro,"Luis Ayvar Alfaro nac en Ocobamba el 08 de Julio de 1969, en el seno de una familia musical y de gran tradicn, fundada por Porfirio Ayvar Vilchez y la Sora Margarita Alfaro Perez."
Lun Anthony,"Anthony Lujan Alaya hijo de sicos andinos (Ayacuho y Huancayo Pe), el escritor Paco Lun y la cantante  Sumaj Wayta.
Nac en Lima un 12 de junio.
Es el mayor de 4 hermanos, quienes participan en su banda. Sus padres tambn ambos cantan; ades, su progenitor compone, de al le viene la vena creativa al cantautor ANTHONY LUJAN.
ANTHONY LUJAN, a los 9 os gra en la Paz Bolivia, una produccn de canciones latinoamericanas, denominado a los ""A los Nos de Mundo"", luego al cambiar su voz de este proyecto, dedindose enteramente a sus estudios primarios y secundarios.

SAYWA fue qun lo apoyo incorpondolo a su marco musical a sus 13 os con los instrumentos de quena y zampa, de cuyaVitrina posteriormente lo convo el Grupo YAWAR. Este curculo le permit acompar a diversos grupos y solistas como JULIO ANDRADE, PEPE ALVA, DUO AYACUCHO, GAITAN CASTRO, y otros.

A continuando con su carrera como solista, gra un disco de nero andino contemponeo, de nombre ""Kuyaykim"" palabra quechua que significa ""Te quiero"", una produccn que acomp video clips de la misma produccn.

En la actualidad ha grabado nuevos ritmos del nero latin pop ""Sin tu voz"", ""Yo por ti"", entre otros... Viene proyectando una gira por los pses sudamericanos como Ecuador, Colombia, Venezuela, xico.
"
Magali Solier,"Solier debu como actriz en la pecula peruana Madeinusa, que fue rodada en 2005 y en 2006 obtuvo sus dos primeros premios: Mejor actriz en el Festival de Cine de Cartagena de Indias, en Colombia, y en el Festivalissimo - Festival Ibero-Latinoamericano de Montreal, en Cana.
En 2007 partici en la pecula Dioses de Jos ndez. Luego protagoni la pecula peruana La teta asustada, segunda cinta de Claudia Llosa grabada en 2008 y por la que ga en 2009 premios a Mejor actriz en los festivales de cine de Lima, Gramado, Guadalajara y Montreal. La pecula fue premiada como Mejor pecula en los festivales de cine de Lima, Gramado, Guadalajara, Montreal, La Habana, Bogo y obtuvo el ximo galarn de uno de los festivales de cine: El Oso de Oro de la Berlinale 2009. La cinta estuvo ades nominada en 2010 al premio Ariel (xico) en la categoa de Mejor pecula iberoamericana. En enero del 2010, La teta asustada fue nominada al premioscar (EE.UU.) en la categoa de Mejor pecula en idioma extranjero (es la primera pecula peruano-espola nominada a este premio). La pecula fue nominada al premio Goya (Espa) en la categoa de Mejor Pecula Hispanoamericana.
Solier tuvo en 2008 su primera incursn en el cine europeo (y tercer papel protanico) con la pecula belga-germano-neerlandesa Altiplano, dirigida por la pareja de esposos belga/americana Peter Brosens & Jessica Woodworth, en la que comparte pantalla con el actor belga Olivier Gourmet y con la cual partici en el Festival de Cannes, en Francia. La pecula fue rodada en Brabante Van (lgica) y Arequipa (Pe), y obtuvo los premios al Gran Premio en la Competicn Principal y al Especial por la Conciencia Ambiental, otorgados en el Festival de Cine de Bangkok.
En marzo de 2009 lan su primer disco como cantante, titulado Warmi, con temas en quechua compuestos por ella misma. Fue el disco s vendido de ese o y premiado como Mejor Disco sica Peruana/Fusn, ""Premio Luces"" del diario El Comercio en 2009.
"
Manante,"Formado en el 2005 con la intencn de elaborar un lenguaje que incorpore 2 elementos esenciales, tanto en el jazz como en la sica peruana: la improvisacn y la interaccn entre los sicos. El formato se asemeja al de un to de jazz, reemplazando la batea por la percusn y con un tido predominio del can peruano. Han editado una primera produccn discogfica titulada :Acodat, considerada por los medios especializados entre los 5 mejores cds del o 2007. El repertorio es elaborado en su totalidad, por temas compuestos por sus propios integrantes. El 4 de setiembre 2008, lanzan su segunda produccn, tituladaPara los Engrdo, siguiendo esa nea de jazz callejero y de descarga."
Manganzoides,"Cinco monstruos con distintos pasados musicales se juntaron para hacer bulla en Lima, Pe, a fines de 1996. Buscaron un sonido propio partiendo de un intes con en el rock garajero, la psicodelia y la sica surf de los '60, combinando estas tendencias con el salvajismo de grupos posteriores como los Stooges, y con algo del rock csico y del punk. Desde entonces el repertorio incluye principalmente composiciones propias en castellano, ades de adaptaciones de temas de Kinks, Flami Groovies, Stooges, los Saicos, Dick Dale y mucho s."
Manongo Mujica,"Baterista, percusionista y pintor. Considera al mar como su principal maestro, aunque tambn to clases con Klaus Stein de la Orquesta Sinnica de Viena.
Compositor musical de diversas obras teatrales en Europa y en Lima, for las embleticas bandas Solos, PeruJazz y Tribal con las que partici en  los festivales de Montreal, Bern, Umba, Messina, Cervantino, New Music Arica, Frappe Music en Tailandia, entre otros. Su produccn discogfica incluye Nocturno, Paisajes Sonoros, Mundos, Perujazz en Vivo, Perujazz Mundo Nuevo, Perujazz 25 os, Tribal, El Sonido de los Dioses y Cambio de Piel.
En la Universidad de Princeton dic el taller La Relacn del Ritmo con las Diversas Artes. Dic conferencias en los festivales Inn Roads The Americas (Miami) y en el Strictly Mundial (Baa, Brasil). Sus trabajos musicales en el cine incluyen cortos, largometrajes y documentales; La Carnada (1997), Asia El Culo del Mundo (1995), Tierra Roja (1977), El Oso de Anteojos - para la BBC ? (2002), son algunos de ellos.
"
Manuel Miranda,"Multi instrumentista de vientos, ejecutante de flauta, ccolo,
flautas dulces, saxo soprano, alto, tenor, duduk armenio, quenas, zampas, sicus y otros aefonos.
Su original trabajo fusiona e integra las sicas populares del Pe y del mundo. 
La prensa peruana lo llamaEl Sor de los Viento.
Su original trabajo de fusn lo lleva con su agrupacn Manuel Miranda Sexteto, 
a compartir escenarios junto a sicos y agrupaciones como Dave Valentin Group, To Fattorusso, Stanley Jordan, Hermeto Pascoal, Arthur Moreira Lima, Armandinho, Spok Frevo Orquesta, Frank Gambale To, Ramiro Mussotto, Lito Vitale entre otros. Han tocado en festivales y teatros de Costa Rica, Pana, Argentina, Uruguay, xico, Brasil, Alemania, China y Jan. Su sica se desarrolla entre el world music es continuamente proponiendo nuevas metas creativas y contribuciones innovadoras a la escena musical contemponea. Cuenta con tres discos de edicn independiente,Asociacn Libr,Tink (Encuentro), yBrujos Voladore. Pximamente lanza su cuarto CD. Horizontes, Escenas y Paisajes.
"
"Manuel Silva ""Pichincucha""","MANUEL, SILVAPichinkuch (Diminutivo aborigen de gorrioncito), nac en Lima y crec en Caraybamba (Apumac). Cultivando la guitarra desde los 11 os, se ha constituido en uno de los ximos exponentes de la sica del Pe. Es en la actualidad un destacado exponente de nuestra cultura musical andina, que convoca, deleita, y estremece de emocn al blico s exigente en diversos lugares del mundo, auntico embajador de nuestra cultura, MANUEL SILVA ha logrado perfeccionar su estilo hasta lograr sernico e inimitable,l expresa como ninguno el sonido melodioso de la vida en el ande a tras de su canto y su doliente guitarra.Pichinkuch, es el portador s significativo del canto popular, cuando pulsa su guitarra, ella gime y llora, y cuando MANUEL SILVA canta, emociona y cautiva con la exquisitez de su voz pastosa que penetra a las mismas entras del alma.
Por su forma reinterpretar, enl se hilvanan todas las vivencias y tradiciones de los pueblos, el mismo que aprend a tras de los os a amar, a ahondar el amor a lo nuestro y el regocijo para transmitir a los des su arte y su experiencia como todo artista cabal.
MANUEL SILVA, es un artista cuyo canto no es para divertir sino para comprometer lo s tierno, puro y profundo de nuestro sentimiento en un esfuerzo por reinvidicar la grandeza espiritual de nuestro pueblo y sus virtudes escondidas en sus rces milenarias.
No en vano,se monstruo de la pintura llamado OSWALDO GUAYASAMIN, ha dicho de MANUEL SILVA:Es el mejor cantante popular del Pe y uno de los s grandes de Arica Latin,Yo pinto mis cuadros escuchando sus canciones. 
"
Manuelcha Prado,"Conocido en el peru como el extranjero como Manuelcha Prado.
El Brujo de la Guitarra, compositor entrable, trovador memorioso y elocuente, con la vibracn de sus cuerdas, nos transporta al Puquio gico de Arguedas, de los Apus y los Danzaq.
sico autodidacta. Empieza a los doce os de edad, motivado por la tradicn musical de Puquio. Llega a ser integrante de diferentes conjuntos musicales. Posteriormente decide ser solista y recopila sica ingena de su regn como el Wasichakuy (techado de casa), Wawa Pampay (sica de entierro del no ingena), Alba, Atipankuy, Docecobray, Wallpa Waccay, ""tonos"" de la Danza de Las Tijeras, Ayla (danza de recorrido de los venes en la fiesta del agua), Torovelay (de la fiesta de la herranza de Soras, Lucanas) y tambn la recopilacn de temas 
nativos de los pueblos de diferentes regiones del ps.
"
Mar de Copas,OK
Marco Romero,"Joven sico, compositor, comunicador y conductor de televisn. Marco Romero ha sabido combinar bien sus diversas facetas. Tiene os en la sica y ha sido conductor de los espacios televisivosMedioa Crioll yFin de semana en el Pe.
Su intes por cantar se inic desde muy pequo cuando se un a un grupo de sica criolla llamado5ta Generac. Junto con esta agrupacn, Marco ga el 1er puesto en el programa de televisn 3 2 1 juego que se transmia por ATV.
En el 2000, de su trabajo de oficina en una entidad financiera para dedicarse por completo a la sica.
Su mayor influencia musical, se la agradece a su gran amigo, el compositor Mario Cavagnaro, quien junto a Oscar Avis, lo invitaron a participar del grupo de venes de sica criollaAvanzada Crioll.
Marco Romero, es un criollo neto. Su cancnUn poquito de tu amo, finalista en la categoa fusn del II Festival Claro, nac manejando en su auto y se inspi en una historia de amor.
Ha trabajado con grandes de la sica peruana como Eva Ayllon, Cecilia Barraza, Lua De la Cruz, Bartola entre otros.
"
Mario Allison y su Combo,
Masacre,"MASACRE se for en 1985 por Coqui Tramontana y los hermanos Miguel y Marn Tuesta, influenciados por el NWOBHM, cuando el heavy metal en espol estaba en sus inicios. La primera formacn de la banda incla a Jo Antonio Herndez en la voz y Donald Rodguez Quevedo en la batea, ades de los tres fundadores. Durante los siguientes dos os el lugar del cantante sea ocupado por Aldo Linares Culebra y la batea por Pier Paolo De Bernardi.
En 1988 MASACRE graba su primer disco Sin piedad con Miguel Angel Cervantes en la voz y Jorge Pelo Maduo alternando la batea con Pier Paolo De Bernardi. Ellbum iba a ser editado por CBS Pe, pero debido a la fuerte crisis ecomica del ps, CBS cierra sus oficinas en Lima y la edicn de Sin Piedad no se concretaa ese o.
A partir de 1990 la banda entra en receso debido a que los hermanos Tuesta deben radicar en Venezuela, por ello ellbum Sin Piedad se edita primero en ese ps y en el Pe algunos os s tarde.
En el o 1998 los hermanos Tuesta regresan a Lima y deciden retomar el proyecto, esta vez con Rafo McKee reemplazando a Coqui Tramontana en la guitarra y Willy Hermoza en la batea. Durante este peodo de reunn MASACRE aca como banda de soporte de Quiet Riot y Criminal, y se graba y edita el segundolbum En vivo hasta el final.
En el o 2000 llega Omar Pizarro para ocupar la plaza de cantante dejada por Miguel Angel Cervantes, origindose la segunda etapa de MASACRE con una notoria influencia del Thrash metal y Metal Alternativo en sus nuevas composiciones, las cuales sean grabadas ese mismo o y editadas en el tercerlbum de la banda, llamado Demoledor, bajo la produccn de Alberto Chino Cvez.
En el 2001 Marn Tuesta debe partir a los Estados Unidos por motivos de trabajo y su lugar es ocupado por Coqui Tramontana, fundador de MASACRE quien regresaba a la banda desps de 12 os. Con esta formacn MASACRE realiza varias presentaciones en el Pe para promocionar el nuevo disco, actuando tambn como banda soporte de Rata Blanca y Transmetal. Durante este peodo, MASACRE participa ades en el disco tributo a V8 (Argentina) titulado V8 no mur con el tema ""Momento de luchar"" y el disco Tributo a Leucemia (1983-2003) (Pe) con el tema ""Barras malditas"".
En el 2003 se da un nuevo cambio en la formacn de MASACRE al entrar Jaqo Sangalli en reemplazo de Rafo McKee en la guitarra y con esta formacn se inicia la produccn del siguiente disco a cargo del productor musical Gern Villacorta, cuyo curculo incluye trabajos para artistas como Rage Against The Machine, Ozzy Osbourne y Alice Cooper. En el 2004 se edita este nuevo trabajo titulado En pie de guerra, y al o siguiente la versn en ings del mismo disco: On the warpath. Justo desps de la grabacn de estoslbumes entra a la banda Hans Menacho en reemplazo del baterista Willy Hermoza, y es con esa formacn que se promocionan las nuevas entregas de MASACRE hasta el 2006, o en el que Omar Pizarro decide emigrar a Espa y abandonar la banda. Ese o MASACRE es invitado al 1er Encuentro Latinoamericano de Heavy Metal realizado en Madrid.
A finales del 2006 MASACRE presenta a su nuevo cantante Adrn Delguila, con el cual la banda inicia su tercera etapa. Con esta formacn MASACRE participa en el disco Tributo internacional Kraken (Colombia) grabando el tema ""Oculto"". Un o s tarde Hans Menacho debe partir a Londres para seguir sus estudios musicales y deja su lugar al nuevo baterista Capi Baigorria. Con esta nueva formacn MASACRE aca como banda soporte de Paul Di'Anno en abril de 2008 y en el 2009 es elegida para actuar como banda soporte de Iron Maiden en Lima durante la gira Somewhere Back In Time World Tour.
A mediados del o 2009, Jaqo Sangalli abandona la banda para estudiar produccn musical en Cana y deja su lugar a Charlie Parra del Riego, quien en 2012 tambn dejaa la banda para unirse al grupo canadiense Kobra and the Lotus.
"
Max Castro,"Emigra a Lima con toda su familia; pero la fama obtenida en su cuna de bellos parajes, hacen posible que realice su primer concierto en el honorable teatrosegur de nuestra capital. Televisn nacional del Pe se encargaa de transmitir su inconfundible voz por los hogares s renditos de nuestro ps. Su encanto no solo sea de esa noche hisrica para el pequo Max. Posteriormente reali muchos conciertos en diferentes ciudades del interior de nuestro Pe; maravillando, asombrando, alegrando, sensibilizando, dulcificando a los espectadores y brindando una esperanza a nuestra recia, milenaria y distinguida cultura andina.En 1992 viaja a los Estados Unidos de Nortearica, donde los sortilegios de su mocedad son expresados sobre los escenarios de diferentes estados en dicho ps. Max Castro era la miel de nuestro panal musical, y endulzaba con el huayno a esta gran nacn.La pubertad y el desarrollo natural de su cuerpo, hacen que deje los tablados por un tiempo. Su voz sufria los cambios de su edad. Pero este tiempo es muy bien aprovechado por Max. Estudia guitarra y canto, sumergndose s en el extraordinario mundo de la sica. Pronto su talento oculto salda a la luz."
"Maxi ""La Dulzura de Caraz""","MAXI LA DULZURA DE CARAZ, viene trabajando en el mundo de la sica andina desde hace 19 os y en estos os se ga el caro y el aprecio de un blico que siempre le ha sido fiel en cada una de sus presentaciones. De a que haya sido nominada LA PRINCESA DEL HUAYNO especialmente por ser la creadora de los huaynos pegaditos. Por otro lado es una entusiasma empresaria que apoya a los nuevos valores de nuestra sica.
Las primeras meloas que se deben escuchar ya esn en proceso de grabacn, y sen canciones que llegan a lo s profundo de los corazones de todos los peruanos.

De esta manera MAXI LA DULZURA DE CARAZ inicia nuevamente su periplo arstico por todo Lima y el interior del ps, llevando las canciones de su Cd mero 9, que esta hecho a la medida de una PRINCESA DEL HUAYNO CON ARPA.
"
Maywa,"Mario Soto es productor musical y artista audiovisual.  Ingresa al mundo de la sica como baterista y compositor autodidacta, funda el proyecto DS Yoga desde el o 1999 al 2001 , de genero Grunge, rock experimental.
De este proyecto queda un Demo idito
Del  2003 al 2006 Estudia comunicacn audiovisual en el instituto peruano de Publicidad.
-       Genera el proyecto de sica experimental Estacn Ganimedes

-       En el 2006 integra como guitarrista y efectista el grupo La bolsa ,  de genero funk, rock progresivo, grabando un disco idito.  

-       En el 2007 viaja a Argentina a estudiar composicn de sica en medios electro asticos en la universidad de Quilmes por el peodo de un o.
-       En el 2008, de regreso en lima estudia en diversos talleres de Arte, pintura y fotografia como Corriente Alterna, Edith Sacchs y el centro de la imagen.
-       A fines del 2008  es contratado por el Estudio de sica Fusn Amica Pe                    
       para realizar produccn musical para publicidad , documentales, radio y      televisn       
-       En el 2009 es enviado a Santiago de Chile a trabajar como productor musical      junior en los estudios Amica  de Santiago de 3 a 4 meses recibiendo capacitacn en mezcla , grabacn y masterizacn.
-       Funda el grupo Maywa inicialmente como proyecto solista hasta la actualidad

-       Funda conjuntamente el proyecto social de arte urbano Tambores por la paz hasta la actualidad

- En el 2012 lanza con Maywa su primer Cd oficialMaywa llega a la tierra
"
MC Francia,"Conviv con la pobreza y la desigualdad, pero su voz y talento lo hicieron saborear elxito y alcanzar la popularidad. Alexander Guzn de la Cruz, conocido en el mundo arstico como MC Francia, nac un 18 de agosto, hace 31 os, en el populoso distrito limo de Villa El Salvador.
Tuvo una infancia dicil, de trabajo y de responsabilidad; una adolescencia igual de complicada, y una juventud en la que elxito musical le camb radicalmente la vida. Lle sus bolsillos de dinero y lo encami por un camino diferente, que no siempre fue el s indicado, sen su propia confesn.
Incursio con fuerza en el reggaen aproximadamente en el o 2000, cuando ese nero musical se encontraba en su mejor momento. Considerado el Rey del reggaen en el Pe, Mc Francia era  el artista mejor cotizado y s pedido de los locales de los conos de Lima.
SulbumDesde la Villa Salvaj, recib en el 2007 el Disco de Oro de la disquera TDV, en rito a las cinco mil copias vendidas. Fue ese mismo o en el que se consag como el artista de este nero que s discos vend en el Pe. Toda una revelacn en el mundo de la sica urbana en nuestro ps. Un artista con un interesante futuro laboral.
EL BAN DESPS DE LA SUBIDA
Sin embargo, cuando nada parea capaz de enturbiar el buen momento profesional por el que atravesaba Mc Francia, de forma silenciosa la diabetes, enfermedad que padea desde los 21 os y la misma que no vea controlando, le desencade una gangrena en abril de 2011. La enfermedad fue s al. Para salvarle la vida los dicos tuvieron que amputarle tres dedos del pie izquierdo y parte del empeine.Reconozco que en losltimos tiempos no me estuve cuidando y he aq los resultado, indi el cantante en esa oportunidad.
Ades, presentaba problemas de visn y sega un tratamiento de insuficiencia renal. La pasaba mal. Sumido en una gran depresn, el cantante se ale temporalmente de los escenarios musicales. Hasta que el 30 de junio del o pasado, motivado por su familia y sus amistades, decid volver para formar parte del showTodos con Mc Franci.Tengo problemas con el rn derecho, lo que me obliga a ir semanalmente a mis chequeos. Este concierto servi para reunir fondos, ya que por el momento no estoy trabajand, dijo el cantante, visiblemente deprimido.
Su vida nunca volv a ser la misma. La impotencia de no poder controlar las enfermedades que lo aquejaban, de no poder trabajar para sacar a delante a su familia, lo sum en un enorme hoyo emocional, que solo la muerte pudo erradicar para siempre.
"
